radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
3,0.0006993226706981659,0.0033306689001619816,0.030984865501523018,9.332981790066697e-06,656,5769,255719
3,0.0007828471716493368,0.0032668516505509615,0.024876005947589874,0.00018486233602743596,1352,6180,254612
1,0.0005254082498140633,0.0022235510405153036,0.0426320917904377,0.00014171663497108966,5045,2120,254979
1,0.0005329226842150092,0.0013107883278280497,0.04986410588026047,7.869707042118534e-05,7181,2214,252749
2,0.0005254082498140633,0.0015864934539422393,0.023487653583288193,0.00012553924170788378,4012,4236,253896
2,0.0005329226842150092,0.0008230714011006057,0.026152165606617928,7.584611012134701e-05,6106,4420,251618
3,0.0005254082498140633,0.0014122184365987778,0.016098760068416595,0.00012407208851072937,3000,6344,252800
3,0.0005329226842150092,0.0007502890657633543,0.017704226076602936,7.490228017559275e-05,5055,6617,250472
1,0.000789552228525281,0.0023996385280042887,0.06712571531534195,0.0001311739324592054,6916,2342,252886
1,0.0004167442093603313,0.003609995124861598,0.04038432613015175,6.460530130425468e-06,4131,2295,255718
2,0.000789552228525281,0.0017463704571127892,0.039796315133571625,4.231193452142179e-05,5772,4680,251692
2,0.0004167442093603313,0.002033861121162772,0.022157792001962662,5.913942004553974e-06,3012,4586,254546
3,0.000789552228525281,0.0015981330070644617,0.027761710807681084,1.9586657799663953e-05,4651,7011,250482
3,0.0004167442093603313,0.0011610818328335881,0.015366952866315842,5.728599262511125e-06,1916,6870,253358
1,0.0005492534255608916,0.008300249464809895,0.04863991588354111,6.331275471893605e-06,3861,2268,256015
1,0.0017577920807525516,0.007594071328639984,0.04812118783593178,0.0012258359929546714,5476,2230,254438
2,0.0005492534255608916,0.007514132186770439,0.02688634768128395,5.623302968160715e-06,2755,4532,254857
2,0.0017577920807525516,0.002180409384891391,0.0356990285217762,0.0011531112249940634,4388,4458,253298
3,0.0005492534255608916,0.0076175411231815815,0.019126709550619125,5.41109193363809e-06,1670,6791,253683
3,0.0017577920807525516,0.0011504801223054528,0.02657174877822399,0.001108296331949532,3321,6681,252142
1,0.00044315154082141817,0.001648978446610272,0.044100236147642136,6.133621354820207e-05,3794,2136,256214
1,0.0004855410661548376,0.0025000821333378553,0.04902002215385437,4.141726822126657e-05,4005,2176,255963
2,0.00044315154082141817,0.0010119357611984015,0.023126153275370598,5.762869113823399e-05,2755,4267,255122
2,0.0004855410661548376,0.001074987929314375,0.026631860062479973,3.3350501325912774e-05,2952,4341,254851
3,0.00044315154082141817,0.0008269004174508154,0.015715373679995537,5.627483915304765e-05,1739,6391,254014
3,0.0004855410661548376,0.0008360592182725668,0.018389541655778885,2.4635271984152496e-05,1925,6494,253725
1,0.003381892340257764,0.008675310760736465,0.05842018872499466,0.002883940702304244,4473,1884,255787
1,0.0005687387310899794,0.0016263354336842895,0.05378301069140434,0.00010628595191519707,6586,2072,253486
2,0.003381892340257764,0.005199823062866926,0.04179812967777252,0.002788618905469775,3556,3767,254821
2,0.0005687387310899794,0.0012707165442407131,0.028991488739848137,8.740369958104566e-05,5580,4137,252427
3,0.003381892340257764,0.0037303150165826082,0.03366267308592796,0.00270484178327024,2660,5645,253839
