radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
2,0.001912723178975284,0.0018994096899405122,0.03593587875366211,0.0015662246150895953,1012,2633,258499
3,0.0006662250380031765,0.0020657526329159737,0.019362103193998337,0.0001907865662360564,4714,6040,251390
3,0.001912723178975284,0.0016969726420938969,0.03256891667842865,0.0014772273134440184,680,3667,257797
1,0.001045943470671773,0.015228595584630966,0.053745295852422714,0.00029328427626751363,5992,2017,254135
1,0.0005265079089440405,0.005142758600413799,0.062156036496162415,0.00013138499343767762,2017,1507,258620
2,0.001045943470671773,0.014672224409878254,0.03276858851313591,0.00027149589732289314,5017,4024,253103
2,0.0005265079089440405,0.00169627764262259,0.03565384820103645,0.00011085196456406265,1292,3008,257844
3,0.001045943470671773,0.015275749377906322,0.02414565347135067,0.0002644997730385512,4063,6024,252057
3,0.0005265079089440405,0.0004387740627862513,0.025027401745319366,0.00010448869579704478,662,4430,257052
1,0.0005608830833807588,0.0031826866324990988,0.043203458189964294,0.00016860668256413192,3577,2139,256428
1,0.0006160676130093634,0.002954342868179083,0.04640881344676018,0.00015893350064288825,5874,2236,254034
2,0.0005608830833807588,0.0020982890855520964,0.026241948828101158,0.00011555257515283301,2534,4276,255334
2,0.0006160676130093634,0.0014462742256000638,0.026066027581691742,0.00015043016173876822,4781,4471,252892
3,0.0005608830833807588,0.0012537020957097411,0.020139936357736588,6.347351882141083e-05,1515,6405,254224
3,0.0006160676130093634,0.0012009572237730026,0.01797395385801792,0.00014539399126078933,3709,6701,251734
1,0.0006696454947814345,0.016548465937376022,0.04777137562632561,0.00023603839508723468,2023,1697,258424
1,0.0006780225085094571,0.012181500904262066,0.0663260966539383,7.954754255479202e-05,2262,1955,257927
2,0.0006696454947814345,0.019493842497467995,0.028801221400499344,0.00021515862317755818,1309,3285,257550
2,0.0006780225085094571,0.01028520055115223,0.04098502919077873,2.4746204871917143e-05,1385,3834,256925
3,0.0006696454947814345,0.019893985241651535,0.02292373590171337,0.00020611680520232767,999,4483,256662
3,0.0006780225085094571,0.010272449813783169,0.0301281176507473,2.116849645972252e-05,785,5452,255907
1,0.0006319485837593675,0.006262075621634722,0.047928910702466965,0.00012232344306539744,4263,2247,255634
1,0.0008664173656143248,0.006843111012130976,0.04132353886961937,0.00038120211684145033,5954,2167,254023
2,0.0006319485837593675,0.005011118948459625,0.028963247314095497,7.761209417367354e-05,3166,4490,254488
2,0.0008664173656143248,0.004236329346895218,0.030577007681131363,0.0002922769053839147,4897,4332,252915
3,0.0006319485837593675,0.0059654307551681995,0.021615896373987198,3.076400753343478e-05,2092,6726,253326
3,0.0008664173656143248,0.0037896239664405584,0.02223649062216282,0.0002704552316572517,3859,6494,251791
1,0.0007898913463577628,0.018023855984210968,0.053119078278541565,2.659352685441263e-05,4448,2261,255435
1,0.0005251100519672036,0.005240567494183779,0.05197402462363243,5.46898772881832e-05,4447,1931,255766
2,0.0007898913463577628,0.01707628183066845,0.032310400158166885,1.5599700418533757e-05,3345,4518,254281
2,0.0005251100519672036,0.0028526156675070524,0.029692867770791054,5.104941374156624e-05,3507,3861,254776
3,0.0007898913463577628,0.01700352132320404,0.02435629814863205,1.4536984053847846e-05,2261,6772,253111
3,0.0005251100519672036,0.0015101291937753558,0.02094092033803463,4.9580576160224155e-05,2588,5786,253770
1,0.00027117301942780614,0.005898808129131794,0.03404493257403374,1.660907219047658e-05,2112,1596,258436
1,0.0004381289181765169,0.0038883599918335676,0.04217216745018959,9.3631781055592e-05,3262,1852,257030
2,0.00027117301942780614,0.0032682572491467,0.01995162107050419,1.4020190974406432e-05,1373,3157,257614
2,0.0004381289181765169,0.0009205727255903184,0.024565251544117928,8.470252942061052e-05,2360,3704,256080
3,0.00027117301942780614,0.0006011585355736315,0.014458317309617996,1.3548794413509313e-05,722,4646,256776
3,0.0004381289181765169,0.0006772171473130584,0.01690887100994587,7.82939896453172e-05,1478,5552,255114
1,0.0017428228165954351,0.04176738113164902,0.04155794531106949,0.0001614930952200666,7868,2106,252170
1,0.0006296540377661586,0.0012115671997889876,0.04956907778978348,0.0002839130465872586,3133,1780,257231
2,0.0017428228165954351,0.040780745446681976,0.039796844124794006,4.1024726670002565e-05,6845,4207,251092
2,0.0006296540377661586,0.0008734825532883406,0.02769026719033718,0.00025206978898495436,2271,3556,256317
3,0.0017428228165954351,0.042051050812006,0.0327809676527977,1.7968883184948936e-05,5849,6297,249998
3,0.0006296540377661586,0.0007611455512233078,0.020720183849334717,0.00020993682846892625,1431,5326,255387
1,0.00045529863564297557,0.0016423434717580676,0.04357883706688881,4.758449358632788e-05,5657,2248,254239
1,0.0005312631255947053,0.010665366426110268,0.0460909865796566,0.0001688474731054157,1898,1635,258611
2,0.00045529863564297557,0.0011277758749201894,0.02329500950872898,3.772026320802979e-05,4560,4493,253091
2,0.0005312631255947053,0.006739145610481501,0.027718694880604744,0.0001600017712917179,1108,3267,257769
3,0.00045529863564297557,0.0009847538312897086,0.01600591465830803,3.2430438295705244e-05,3485,6732,251927
3,0.0005312631255947053,0.0019887397065758705,0.020527873188257217,0.00015866353351157159,481,4752,256911
1,0.0006775509100407362,0.0011933466885238886,0.05493265390396118,0.00021461996948346496,6475,2102,253567
1,0.0007028694963082671,0.013217197731137276,0.05475384742021561,4.908023765892722e-05,3963,2179,256002
2,0.0006775509100407362,0.0008495831280015409,0.02931559830904007,0.00019735534442588687,5450,4201,252493
2,0.0007028694963082671,0.010184862650930882,0.03378890082240105,2.9724349587922916e-05,2899,4355,254890
3,0.0006775509100407362,0.0008239925373345613,0.020204823464155197,0.00018608551181387156,4447,6294,251403
3,0.0007028694963082671,0.010205904953181744,0.024908483028411865,1.1679983799695037e-05,1870,6512,253762
1,0.0007534862961620092,0.004344743676483631,0.049968965351581573,0.00038945366395637393,2479,1727,257938
1,0.0007207933813333511,0.0058844382874667645,0.04783519357442856,0.00019749734201468527,5492,2224,254428
2,0.0007534862961620092,0.003849895903840661,0.027784476056694984,0.00037079289904795587,1643,3451,257050
2,0.0007207933813333511,0.0027805797290056944,0.03157401829957962,0.00014340101915877312,4406,4446,253292
3,0.0007534862961620092,0.004566837102174759,0.020045410841703415,0.0003554612922016531,889,5109,256146
3,0.0007207933813333511,0.0018538512522354722,0.022434184327721596,0.00013190439494792372,3340,6664,252140
1,0.0008489277679473162,0.019308913499116898,0.047687627375125885,0.0001417683088220656,4832,1951,255361
1,0.0005346647230908275,0.008946109563112259,0.029226133599877357,9.868475171970204e-05,5675,2200,254269
2,0.0008489277679473162,0.020056992769241333,0.030887585133314133,9.517683065496385e-05,3884,3899,254361
2,0.0005346647230908275,0.005947585683315992,0.02422351762652397,2.479824070178438e-05,4602,4397,253145
3,0.0008489277679473162,0.021668951958417892,0.023644158616662025,8.028202864807099e-05,2958,5841,253345
3,0.0005346647230908275,0.0034073253627866507,0.018649475648999214,2.0683031834778376e-05,3552,6587,252005
1,0.0022158888168632984,0.030264314264059067,0.020268019288778305,6.753099296474829e-05,17008,2455,242681
1,0.0006369120092131197,0.002759111113846302,0.05777360498905182,0.0001156301805167459,6195,2086,253863
2,0.0022158888168632984,0.03008175641298294,0.01978359930217266,3.4345728636253625e-05,15806,4909,241429
2,0.0006369120092131197,0.0018287961138412356,0.0331377312541008,7.686948083573952e-05,5183,4166,252795
3,0.0022158888168632984,0.029683921486139297,0.018861165270209312,3.32484814862255e-05,14624,7359,240161
3,0.0006369120092131197,0.0016328798374161124,0.023373449221253395,5.6329325161641464e-05,4189,6244,251711
1,0.0008159746648743749,0.013257191516458988,0.041806772351264954,0.0003372463397681713,3862,1823,256459
1,0.0005270974361337721,0.0034444439224898815,0.05039171874523163,5.975100430077873e-05,3927,2170,256047
2,0.0008159746648743749,0.010936668142676353,0.02722039818763733,0.00032157404348254204,2978,3643,255523
2,0.0005270974361337721,0.0012757173972204328,0.02817539870738983,4.853618156630546e-05,2870,4335,254939
3,0.0008159746648743749,0.009643258526921272,0.020617837086319923,0.00031794921960681677,2110,5462,254572
3,0.0005270974361337721,0.0006742952391505241,0.01926601491868496,4.6440953155979514e-05,1833,6496,253815
1,0.0005634455010294914,0.0011513070203363895,0.04863911122083664,0.00017012652824632823,4360,2039,255745
1,0.0010730945505201817,0.016076065599918365,0.05568631738424301,0.00020283766207285225,7259,2035,252850
2,0.0005634455010294914,0.0009762307745404541,0.02691001445055008,0.00013656614464707673,3369,4074,254701
2,0.0010730945505201817,0.015990853309631348,0.037036314606666565,0.00012125119974371046,6272,4063,251809
3,0.0005634455010294914,0.0008989816997200251,0.018247053027153015,0.00013457004388328642,2397,6106,253641
3,0.0010730945505201817,0.016524331644177437,0.028685376048088074,7.612621266162023e-05,5307,6084,250753
1,0.0012700274819508195,0.04690302535891533,0.04222821816802025,0.00010597550863167271,4851,1855,255438
1,0.0007918872870504856,0.015188722871243954,0.04561835154891014,0.00039314859895966947,2278,1566,258300
2,0.0012700274819508195,0.05055864900350571,0.029637031257152557,9.15078999241814e-05,3952,3706,254486
2,0.0007918872870504856,0.011323387734591961,0.030915286391973495,0.0003635416505858302,1523,3129,257492
3,0.0012700274819508195,0.057455502450466156,0.024452390149235725,8.132838411256671e-05,3072,5554,253518
3,0.0007918872870504856,0.009175583720207214,0.02337011508643627,0.0003585167578421533,874,4602,256668
